year,mo,dy,date,base,CTN5,WWN5,WDN5,HWN5,HDN5
1982,9,4,9/3/1978,102.741516,95.13143,103.15054,93.12935,94.700874,89.30816
1982,9,5,9/4/1978,101.58978,94.227264,101.70818,92.24671,93.796715,88.45782
1982,9,6,9/5/1978,100.47034,93.30157,98.76964,91.3533,92.87101,87.5967
1982,9,7,9/6/1978,99.40471,92.429695,97.531784,90.51372,91.98837,86.77864
1982,9,8,9/7/1978,98.38213,91.59011,96.6922,89.695656,91.70851,85.99288
1982,9,9,9/8/1978,97.42415,90.825874,95.92796,88.94219,90.91198,85.25016
1982,9,10,9/9/1978,96.47692,90.06164,95.16373,88.18871,89.78178,84.51823
1982,9,11,9/10/1978,115.959595,106.34743,126.04539,96.77831,116.422455,94.78699
1982,9,12,9/11/1978,185.84967,185.1823,252.39215,150.02737,213.24382,160.24232
1982,9,13,9/12/1978,126.38983,110.99744,128.91936,103.430405,118.46759,101.68665
1982,9,14,9/13/1978,133.7631,139.58638,169.42393,124.19399,156.55031,124.40927
1982,9,15,9/14/1978,151.3298,162.25517,204.66498,145.0975,236.38622,190.8764
1982,9,16,9/15/1978,158.39093,178.7455,221.4459,156.03365,231.55322,175.18263
1982,9,17,9/16/1978,202.59831,175.41943,210.54208,157.6267,176.89409,139.06972
1982,9,18,9/17/1978,181.8132,159.46732,188.23926,143.47215,131.53497,114.420364
1982,9,19,9/18/1978,173.26666,130.2756,164.68782,116.26099,124.40927,110.22244
1982,9,20,9/19/1978,171.30762,116.54085,133.50478,109.01688,119.985306,106.76723
1982,9,21,9/20/1978,169.09027,119.95301,140.81346,111.65404,117.86481,103.613396
1982,9,22,9/21/1978,127.5308,110.96515,125.270386,104.51756,112.88112,100.69637
1982,9,23,9/22/1978,117.76794,106.62729,118.25232,101.019295,109.24292,98.026924
1982,9,24,9/23/1978,113.84987,103.79639,114.58182,98.58665,106.1752,95.572754
1982,9,25,9/24/1978,110.72833,101.2561,111.46028,96.35852,103.36583,93.29081
1982,9,26,9/25/1978,108.59709,99.318596,110.45924,94.4856,102.19256,91.59011
1982,9,27,9/26/1978,246.6227,209.07819,292.39084,173.95554,254.07132,189.30489
1982,9,28,9/27/1978,451.1047,658.0731,879.52985,521.8989,841.55475,599.79736
1982,9,29,9/28/1978,185.63438,358.12604,434.2484,282.63873,564.5886,415.99283
1982,9,30,9/29/1978,165.1076,238.24838,295.13562,199.15385,353.70206,267.81683
1982,10,1,9/30/1978,145.31279,202.65213,229.66954,176.61424,305.70578,244.32999
1982,10,2,10/1/1978,145.05444,190.06912,214.93375,166.71144,190.45662,153.25655
1982,10,3,10/2/1978,164.42949,198.29274,237.18275,172.01804,198.32504,166.29166
1982,10,4,10/3/1978,180.7691,214.06187,278.60226,182.7712,193.9549,165.63506
1982,10,5,10/4/1978,219.70216,208.27089,295.50162,178.93922,198.62642,168.04616
1982,10,6,10/5/1978,215.55804,208.43234,271.45505,172.79305,232.50046,173.65414
1982,10,7,10/6/1978,151.54509,165.46281,224.63203,143.21382,189.63857,148.52043
1982,10,8,10/7/1978,154.09613,153.42877,222.5869,135.28082,174.76283,141.83604
1982,10,9,10/8/1978,129.1131,132.40686,186.4094,117.55266,144.45168,114.59259
1982,10,10,10/9/1978,117.25127,123.47281,166.14096,112.00925,137.21832,110.082504
1982,10,11,10/10/1978,117.73564,122.36413,166.14096,110.55612,131.3843,105.58319
1982,10,12,10/11/1978,116.26099,114.355774,160.17773,104.21617,126.196075,102.440125
1982,10,13,10/12/1978,119.705444,135.77596,183.07259,114.16203,158.54163,125.63635
1982,10,14,10/13/1978,148.77876,170.8125,225.37476,141.92215,193.68579,141.78223
1982,10,15,10/14/1978,181.87778,161.77081,250.69145,140.64125,179.81111,127.92907
1982,10,16,10/15/1978,201.71567,147.48709,232.43587,130.74922,166.6038,115.94884
1982,10,17,10/16/1978,186.3448,137.29367,208.67992,120.42662,155.96906,93.09705
1982,10,18,10/17/1978,183.4278,130.07109,199.45525,116.03494,144.78535,89.103645
1982,10,19,10/18/1978,158.58469,124.215515,194.23476,111.492584,131.43811,86.767876
1982,10,20,10/19/1978,110.74986,100.05054,163.54684,92.548096,122.159615,84.787315
1982,10,21,10/20/1978,103.69951,94.67935,152.49231,88.726906,117.014465,82.97898
1982,10,22,10/21/1978,101.99881,92.031425,147.87459,86.671,112.81654,81.32134
1982,10,23,10/22/1978,111.90161,92.87101,149.04785,84.93801,109.113754,79.814384
1982,10,24,10/23/1978,124.49538,100.97624,151.3298,89.09289,105.72312,78.43661
1982,10,25,10/24/1978,142.54646,107.66063,162.49199,98.22068,102.623116,77.166466
1982,10,26,10/25/1978,131.169,104.34534,165.23679,94.66859,99.78144,76.00397
1982,10,27,10/26/1978,118.44606,100.147415,156.15204,86.886284,97.16581,74.93834
1982,10,28,10/27/1978,108.28493,103.7318,148.68188,88.177956,94.765465,73.958824
1982,10,29,10/28/1978,93.21546,92.48351,133.05269,79.60987,92.569626,73.05466
1982,10,30,10/29/1978,90.37379,89.66337,126.38983,77.81231,100.13665,75.17515
1982,10,31,10/30/1978,88.608505,117.628006,159.2951,83.775505,134.8072,93.15087
1982,11,1,10/31/1978,87.05851,100.36269,145.7541,80.95536,112.38599,85.70225
1982,11,2,11/1/1978,85.63767,88.73768,118.381485,77.36022,112.07382,88.6408
1982,11,3,11/2/1978,84.346,88.3717,114.1405,76.35918,91.71928,75.12133
1982,11,4,11/3/1978,83.98002,91.86997,115.625916,77.683136,92.87101,75.49806
1982,11,5,11/4/1978,89.07136,94.410255,123.45128,80.4387,104.17312,81.838005
1982,11,6,11/5/1978,91.98837,93.40921,121.61066,80.15884,125.01205,92.95713
1982,11,7,11/6/1978,104.302284,103.57034,114.700226,77.02654,115.92731,89.86788
1982,11,8,11/7/1978,111.32036,113.53772,124.1617,76.25153,113.10716,83.57099
1982,11,9,11/8/1978,98.5113,138.80061,142.47112,81.05224,145.25896,113.0641
1982,11,10,11/9/1978,83.98002,151.54509,127.681496,78.09217,173.75102,130.50165
1982,11,11,11/10/1978,82.473076,120.86794,107.67139,76.10084,140.55513,110.74986
1982,11,12,11/11/1978,81.461266,90.93351,98.71582,73.85119,100.0936,79.98661
1982,11,13,11/12/1978,80.36335,89.99705,95.96026,73.011604,98.88804,79.6637
1982,11,14,11/13/1978,79.33001,88.66233,93.69984,72.34424,96.51998,78.673416
1982,11,15,11/14/1978,78.45814,86.03593,91.751564,71.6984,92.84949,76.8005
1982,11,16,11/15/1978,77.683136,91.68699,92.77414,73.765076,99.10332,81.084526
1982,11,17,11/16/1978,79.68522,92.548096,101.22381,76.09008,99.58769,84.9703
1982,11,18,11/17/1978,80.78314,94.00123,97.42415,74.86299,107.24083,96.681435
1982,11,19,11/18/1978,82.2255,102.6877,98.59741,75.39042,114.87245,93.43073
1982,11,20,11/19/1978,76.60674,98.44672,87.42448,75.34737,115.012375,92.031425
1982,11,21,11/20/1978,75.95014,81.39669,85.46545,70.84805,96.28317,74.615425
1982,11,22,11/21/1978,75.32584,79.6637,84.130714,70.16993,93.07552,73.30222
1982,11,23,11/22/1978,74.927574,78.60883,83.21578,69.71784,90.73975,72.301186
1982,11,24,11/23/1978,74.38938,77.43557,82.150154,69.168884,88.39323,71.246315
1982,11,25,11/24/1978,73.861946,76.30535,81.06301,68.652214,86.197395,70.24528
1982,11,26,11/25/1978,73.40987,75.37966,80.14807,68.200134,84.35676,69.56715
1982,11,27,11/26/1978,72.86091,75.82098,79.147026,67.704994,84.851906,71.0418
1982,11,28,11/27/1978,72.36577,76.15466,78.23209,67.24214,84.130714,70.28833
1982,11,29,11/28/1978,71.999794,77.44633,77.51092,67.05916,85.29322,72.73174
1982,11,30,11/29/1978,71.79528,79.028625,77.4248,68.23242,86.59565,73.291466
1982,12,1,11/30/1978,71.49389,72.73174,76.531395,66.57478,79.27619,70.159164
1982,12,2,12/1/1978,71.289375,71.74146,76.11161,66.26263,76.886604,67.22062
1982,12,3,12/2/1978,71.10639,71.09563,75.74563,66.03659,75.73487,66.693184
1982,12,4,12/3/1978,70.88035,70.64354,75.32584,65.78902,74.88452,66.13346
1982,12,5,12/4/1978,70.61125,70.11611,74.85223,65.51992,73.96959,65.59527
1982,12,6,12/5/1978,70.34215,69.55639,74.38938,65.229294,73.05466,65.0786
1982,12,7,12/6/1978,70.180695,69.09354,74.06646,65.057076,72.301186,65.390755
1982,12,8,12/7/1978,70.01923,68.82444,73.80813,64.86332,71.784515,64.47582
1982,12,9,12/8/1978,69.70708,68.26472,73.291466,64.58346,70.955696,65.92895
1982,12,10,12/9/1978,69.55639,68.08173,73.03313,64.422005,71.41854,66.98381
1982,12,11,12/10/1978,69.3734,69.65326,72.7425,64.22825,75.37966,68.03867
1982,12,12,12/11/1978,69.11507,67.56506,72.34424,63.98068,70.277565,64.17443
1982,12,13,12/12/1978,68.94284,67.02687,72.06438,63.797695,69.168884,63.345608
1982,12,14,12/13/1978,68.82444,66.81159,71.902916,63.647,68.84597,63.15186
1982,12,15,12/14/1978,68.56611,86.907814,72.494934,63.41019,108.15576,87.02621
1982,12,16,12/15/1978,68.2109,105.23875,84.56127,63.173386,128.15512,98.1238
1982,12,17,12/16/1978,67.89874,84.744255,85.13177,66.26263,93.60296,81.89182
1982,12,18,12/17/1978,67.69423,82.40849,86.20815,68.52305,89.67413,94.550186
1982,12,19,12/18/1978,67.50048,73.3991,76.06855,64.36818,81.084526,91.084206
1982,12,20,12/19/1978,67.31749,72.10743,74.906044,64.17443,80.68627,72.34424
1982,12,21,12/20/1978,67.14527,70.654305,73.765076,63.593178,79.43766,73.67896
1982,12,22,12/21/1978,66.96228,74.3248,76.1439,64.17443,85.88523,77.31716
1982,12,23,12/22/1978,66.79006,79.98661,82.60224,65.44457,97.77936,80.92307
1982,12,24,12/23/1978,66.6286,72.21507,73.50674,63.27026,101.535965,82.29009
1982,12,25,12/24/1978,66.45638,68.77062,72.12896,63.054985,88.447044,67.85569
1982,12,26,12/25/1978,66.30569,67.963326,71.61229,62.775124,85.540794,66.79006
1982,12,27,12/26/1978,66.144226,67.328255,71.127914,62.51679,83.34495,65.87513
1982,12,28,12/27/1978,66.20881,66.973045,70.94493,62.398384,81.601204,65.19701
1982,12,29,12/28/1978,66.32722,66.68242,70.70812,62.236927,80.13731,64.6911
1982,12,30,12/29/1978,66.23034,66.30569,70.39597,62.05394,78.72724,64.378944
1982,12,31,12/30/1978,66.13346,65.93971,70.11611,61.881718,77.43557,63.883804
1983,1,1,12/31/1978,65.99353,65.56297,69.782425,61.69873,76.23,63.32408
1983,1,2,1/1/1979,65.77825,65.0786,69.330345,61.4404,74.98139,62.419914
1983,1,3,1/2/1979,65.47687,64.47582,68.72756,61.117477,73.582085,61.58033
1983,1,4,1/3/1979,65.40152,64.023735,68.42618,60.966785,72.32271,61.009842
1983,1,5,1/4/1979,65.347694,63.722347,68.27548,60.837616,71.8168,61.903244
1983,1,6,1/5/1979,65.014015,68.5984,67.78034,60.53623,84.89495,71.9675
1983,1,7,1/6/1979,64.755684,77.898415,73.6682,63.162624,98.87727,75.92862
1983,1,8,1/7/1979,64.78797,74.30327,74.03417,61.784843,99.910614,76.99425
1983,1,9,1/8/1979,64.83103,72.48417,74.66924,62.871998,100.07207,70.71889
1983,1,10,1/9/1979,64.48659,64.917145,69.12583,60.72998,99.32936,69.1366
1983,1,11,1/10/1979,64.45429,64.13138,68.46923,60.49317,88.80225,61.892483
1983,1,12,1/11/1979,64.21749,65.77825,68.178604,60.224075,93.3231,66.359505
1983,1,13,1/12/1979,63.969917,66.81159,70.16993,60.245605,93.76442,65.87513
1983,1,14,1/13/1979,64.73415,67.54353,71.33243,60.525467,94.507126,65.5845
1983,1,15,1/14/1979,65.02478,69.29805,73.47445,61.160538,101.848114,66.80083
1983,1,16,1/15/1979,64.61575,68.55534,74.33556,60.826855,111.98772,73.248405
1983,1,17,1/16/1979,63.722347,66.30569,73.32375,59.847336,113.54848,71.30014
1983,1,18,1/17/1979,63.690056,63.442486,71.6984,59.50289,106.65958,65.649086
1983,1,19,1/18/1979,63.700817,62.667484,71.1925,59.43831,96.44463,60.56852
1983,1,20,1/19/1979,63.603943,62.323036,70.76194,59.287613,92.62344,59.99803
1983,1,21,1/20/1979,63.420956,62.000122,70.25604,59.10463,94.58247,61.461926
1983,1,22,1/21/1979,63.281025,61.73102,69.782425,58.921642,88.71615,59.26609
1983,1,23,1/22/1979,63.022694,61.429634,69.08277,58.64178,85.66996,58.78171
1983,1,24,1/23/1979,62.775124,61.149773,68.39388,58.383446,85.2394,58.53414
1983,1,25,1/24/1979,62.678246,60.891438,67.866455,58.265045,84.216835,59.27685
1983,1,26,1/25/1979,62.570606,60.654633,67.42513,58.125114,83.818565,59.696644
1983,1,27,1/26/1979,62.79665,80.277245,76.7682,60.159492,123.83878,88.425514
1983,1,28,1/27/1979,65.40152,79.35154,83.25884,61.881718,119.79155,74.93834
1983,1,29,1/28/1979,62.74283,75.19668,75.76716,58.53414,132.18082,78.931755
1983,1,30,1/29/1979,62.419914,70.9234,74.04494,58.23275,105.314095,60.794563
1983,1,31,1/30/1979,62.3338,69.41646,73.130005,58.11435,100.01825,59.901157
1983,2,1,1/31/1979,62.258453,68.695274,72.473404,57.99595,96.51998,59.7397
1983,2,2,2/1/1979,62.150814,68.03867,71.82757,57.86678,93.36616,59.54595
1983,2,3,2/2/1979,62.010883,67.33902,71.20326,57.705322,90.38455,59.255325
1983,2,4,2/3/1979,61.817135,66.57478,70.51437,57.511574,87.55364,58.88935
1983,2,5,2/4/1979,61.623383,65.82131,69.83625,57.296295,84.91648,58.49109
1983,2,6,2/5/1979,61.494217,65.175476,69.24423,57.156364,82.613014,58.189697
1983,2,7,2/6/1979,61.354286,64.58346,68.7168,56.98414,80.514046,57.87754
1983,2,8,2/7/1979,61.182064,64.066795,68.13555,56.822678,85.64843,67.62965
1983,2,9,2/8/1979,60.999077,67.511246,67.59735,56.618164,147.56244,125.4749
1983,2,10,2/9/1979,60.773033,71.8168,66.95152,56.41365,134.39818,112.020004
1983,2,11,2/10/1979,60.654633,68.46923,66.5102,56.284485,124.44156,104.90506
1983,2,12,2/11/1979,60.45012,70.159164,65.99353,56.1015,116.637726,98.97415
1983,2,13,2/12/1979,60.224075,83.753975,65.412285,55.89698,136.20651,116.2287
1983,2,14,2/13/1979,60.07338,80.04043,64.94943,55.746292,130.58775,112.978
1983,2,15,2/14/1979,59.922684,83.61405,64.52964,55.60636,136.03429,117.2728
1983,2,16,2/15/1979,59.782753,79.37307,64.14214,55.46643,123.31135,107.014786
1983,2,17,2/16/1979,59.63206,78.33973,63.776165,55.315735,121.54607,106.595
1983,2,18,2/17/1979,59.49213,83.64634,63.43172,56.811913,129.44678,114.12973
1983,2,19,2/18/1979,59.352196,112.38599,79.10397,65.347694,173.00833,156.35655
1983,2,20,2/19/1979,68.813675,147.17494,111.90161,76.552925,232.71573,208.70145
1983,2,21,2/20/1979,63.550125,106.78875,91.15955,62.140053,262.66092,222.75911
1983,2,22,2/21/1979,62.915054,112.75195,91.45017,62.30151,210.91881,164.67706
1983,2,23,2/22/1979,60.891438,109.02765,88.61927,60.331715,207.56047,161.65239
1983,2,24,2/23/1979,67.15604,125.78705,101.55749,67.5543,223.69559,174.22466
1983,2,25,2/24/1979,70.439026,153.5687,112.299866,71.11715,266.25607,205.56915
1983,2,26,2/25/1979,66.43485,157.476,108.88771,66.736244,270.16336,204.21289
1983,2,27,2/26/1979,61.548035,129.93115,96.724495,59.38449,239.80914,174.90277
1983,2,28,2/27/1979,60.880676,111.95543,92.33282,58.58796,199.99344,143.29993
1983,3,1,2/28/1979,65.175476,152.34161,112.23529,71.504654,278.8606,223.67404
1983,3,2,3/1/1979,78.21056,190.56425,141.1902,83.441826,396.3702,322.98187
1983,3,3,3/2/1979,87.93038,221.46745,173.10521,91.96685,422.42963,326.80307
1983,3,4,3/3/1979,70.040764,189.19724,142.2343,71.0418,365.01492,283.75818
1983,3,5,3/4/1979,64.83103,162.36281,131.75026,65.32617,329.48328,261.46613
1983,3,6,3/5/1979,68.54458,167.93852,138.2086,70.805,314.5322,245.94458
1983,3,7,3/6/1979,64.60499,154.16072,128.88705,64.60499,305.04922,239.54004
1983,3,8,3/7/1979,74.906044,205.16013,155.0649,81.32134,376.57538,295.66306
1983,3,9,3/8/1979,90.8151,220.25113,189.70314,96.4554,388.857,298.91376
1983,3,10,3/9/1979,92.052956,236.14943,201.87712,97.18734,424.48553,333.0569
1983,3,11,3/10/1979,112.52591,297.81586,237.48415,118.74745,492.4919,385.18652
1983,3,12,3/11/1979,113.80682,330.66733,251.52028,132.28845,553.44794,435.90607
1983,3,13,3/12/1979,107.77902,341.54962,296.27664,158.73538,558.507,450.53418
1983,3,14,3/13/1979,105.99222,327.309,256.50397,138.87596,656.8353,512.02844
1983,3,15,3/14/1979,91.579346,264.1356,197.11948,111.19119,509.25134,390.19174
1983,3,16,3/15/1979,87.15537,217.9046,166.62532,99.58769,398.6091,311.03394
1983,3,17,3/16/1979,84.04461,208.83061,156.4319,94.84081,370.2785,290.33493
1983,3,18,3/17/1979,81.25675,199.57365,148.12216,90.64288,339.2031,265.03973
1983,3,19,3/18/1979,78.72724,194.3101,144.84993,87.96267,310.8079,242.3602
1983,3,20,3/19/1979,76.44529,173.0406,133.77388,84.03384,279.33423,221.88724
1983,3,21,3/20/1979,74.37862,160.1024,125.65788,80.75085,256.65466,205.51534
1983,3,22,3/21/1979,73.011604,160.21004,120.74954,79.513,262.60712,220.63861
1983,3,23,3/22/1979,100.545685,231.16574,177.02327,121.050934,364.37985,289.9905
1983,3,24,3/23/1979,82.20397,162.45969,131.86867,88.23177,316.12527,237.04282
1983,3,25,3/24/1979,78.30744,147.993,120.54503,83.57099,244.99736,193.9549
1983,3,26,3/25/1979,76.01473,138.63916,114.19432,80.42794,229.62648,187.51807
1983,3,27,3/26/1979,73.94806,137.47665,108.82313,77.60779,274.44742,223.00668
1983,3,28,3/27/1979,72.07514,138.61763,104.01166,75.05674,258.21542,209.53027
1983,3,29,3/28/1979,72.52722,158.46628,117.20821,77.941475,281.5839,229.1744
1983,3,30,3/29/1979,75.917854,157.30379,119.23183,82.849815,283.27383,233.4369
1983,3,31,3/30/1979,88.90989,197.0549,144.60237,101.46062,357.5448,293.30576
1983,4,1,3/31/1979,106.142914,218.23827,174.66595,121.47072,418.85602,330.94714
1983,4,2,4/1/1979,96.110954,192.9108,163.85901,111.81549,517.00134,387.24243
1983,4,3,4/2/1979,101.277626,190.30592,168.47673,115.55057,406.8973,287.69778
1983,4,4,4/3/1979,89.21128,156.84093,138.10097,97.89776,379.9122,265.66406
1983,4,5,4/4/1979,84.808846,143.35374,126.2499,92.16059,287.18112,217.26952
1983,4,6,4/5/1979,81.80572,134.44124,119.25336,88.12413,260.2821,200.48859
1983,4,7,4/6/1979,79.11474,126.82038,113.311676,84.51823,240.18588,186.47398
1983,4,8,4/7/1979,76.67133,120.06065,108.01584,81.245995,223.98619,177.9059
1983,4,9,4/8/1979,74.46473,116.91759,103.36583,78.45814,250.31473,207.40977
1983,4,10,4/9/1979,100.55644,207.0761,173.89096,135.95894,374.541,289.64603
1983,4,11,4/10/1979,129.45755,229.41121,221.01537,157.58363,404.8199,263.72656
1983,4,12,4/11/1979,98.97415,179.6066,173.95554,120.57732,391.42957,273.30643
1983,4,13,4/12/1979,90.75053,148.77876,140.33986,104.51756,278.98978,199.69205
1983,4,14,4/13/1979,86.789406,136.4218,129.00546,98.349846,244.5345,181.57639
1983,4,15,4/14/1979,83.560234,128.17664,121.71829,93.68907,225.26709,170.95241
1983,4,16,4/15/1979,80.64321,123.06378,115.49675,89.64184,243.05984,188.65904
1983,4,17,4/16/1979,90.71823,175.50555,152.08328,122.299545,316.04993,235.0515
1983,4,18,4/17/1979,132.2777,220.32646,215.23514,161.18954,384.6806,223.65253
1983,4,19,4/18/1979,147.9284,272.49915,256.92377,177.53993,446.60538,272.04706
1983,4,20,4/19/1979,193.84726,331.07635,354.77847,218.36745,472.1589,266.85886
1983,4,21,4/20/1979,209.70248,403.2053,433.538,251.31577,582.0154,340.40866
1983,4,22,4/21/1979,228.76537,444.08664,501.61972,305.96414,659.38635,340.78537
1983,4,23,4/22/1979,231.15495,422.0852,482.7398,276.78317,723.3778,378.15768
1983,4,24,4/23/1979,317.3093,486.13043,572.98444,346.41492,617.24567,363.09897
1983,4,25,4/24/1979,357.35104,576.6119,684.77844,393.1949,791.1366,541.4677
1983,4,26,4/25/1979,317.44925,530.71454,627.83734,335.93085,781.61053,503.8371
1983,4,27,4/26/1979,206.3872,449.0703,518.1208,245.62166,758.9633,448.0047
1983,4,28,4/27/1979,207.72192,427.11194,480.94223,252.32758,625.2432,360.84933
1983,4,29,4/28/1979,258.5168,449.0488,535.9889,300.23776,671.12976,372.70038
1983,4,30,4/29/1979,317.1263,541.1663,688.9332,354.12186,845.2145,475.77557
1983,5,1,4/30/1979,246.46124,455.53943,566.79517,286.93356,711.9788,412.6345
1983,5,2,5/1/1979,264.03873,447.77863,526.7965,302.8426,590.7987,349.56876
1983,5,3,5/2/1979,287.10574,477.40094,550.208,336.65207,562.8664,361.51666
1983,5,4,5/3/1979,295.31863,483.7624,564.115,344.80032,590.3036,400.073
1983,5,5,5/4/1979,383.4643,584.54486,679.0305,432.9137,662.6155,448.037
1983,5,6,5/5/1979,424.86227,664.6391,753.49524,501.33987,793.9891,564.47015
1983,5,7,5/6/1979,453.02066,724.099,779.3609,547.29095,864.9124,614.00574
1983,5,8,5/7/1979,434.76508,716.96246,754.14105,558.62537,844.29956,581.1973
1983,5,9,5/8/1979,494.05267,662.3787,791.5456,582.5105,805.6679,617.61163
1983,5,10,5/9/1979,457.89673,711.01,767.82196,566.074,924.8136,687.54474
1983,5,11,5/10/1979,305.21066,433.6887,519.1003,365.82224,563.1678,394.7664
1983,5,12,5/11/1979,265.98697,384.72366,443.06406,320.1402,474.77454,346.31805
1983,5,13,5/12/1979,238.59283,386.00458,421.31018,325.393,462.24536,342.7767
1983,5,14,5/13/1979,216.13931,379.00803,393.04416,307.48184,459.67276,330.29056
1983,5,15,5/14/1979,224.09383,381.1823,403.5713,322.28223,437.1116,311.13083
1983,5,16,5/15/1979,218.60423,341.6142,385.6063,299.3874,400.81573,273.20956
1983,5,17,5/16/1979,185.3653,332.31418,329.88153,265.64252,437.25156,336.77045
1983,5,18,5/17/1979,217.12958,389.91187,396.38098,340.12878,462.62207,350.6882
1983,5,19,5/18/1979,264.79218,497.57248,513.5246,447.17584,595.5886,427.67166
1983,5,20,5/19/1979,301.7124,434.92654,493.4607,394.61572,511.52252,364.92883
1983,5,21,5/20/1979,348.7399,476.9919,519.5416,401.60147,525.45105,407.4463
1983,5,22,5/21/1979,438.6939,493.9558,654.5748,521.167,602.36993,522.43713
1983,5,23,5/22/1979,583.5761,685.3704,858.2711,695.9944,895.2129,802.94464
1983,5,24,5/23/1979,760.4164,811.2113,1003.67,811.36194,1068.5764,921.60596
1983,5,25,5/24/1979,1001.22656,1077.3059,1355.9081,1104.6355,1380.4283,1102.1274
1983,5,26,5/25/1979,1248.1508,1424.8617,1695.9401,1355.736,1742.8816,1376.4564
1983,5,27,5/26/1979,1513.7179,1663.9497,1917.2998,1506.4523,1923.0695,1523.0071
1983,5,28,5/27/1979,1818.272,2007.4476,2189.4438,1805.2368,2171.8557,1767.7784
1983,5,29,5/28/1979,2122.2878,2250.7012,2478.5732,2076.4873,2494.9343,1949.2148
1983,5,30,5/29/1979,2272.057,2517.7751,2647.1467,2229.109,2827.1194,2059.4265
1983,5,31,5/30/1979,2285.6301,2528.0332,2949.3113,2235.707,2674.4119,1979.9781
1983,6,1,5/31/1979,2140.565,2112.9663,2608.7412,1982.8414,2238.1936,1711.4939
1983,6,2,6/1/1979,1757.2191,2165.9355,2263.6716,1904.8568,2334.6382,1772.2562
1983,6,3,6/2/1979,1733.6139,1958.8917,2202.2207,1777.4983,2154.0198,1593.2308
1983,6,4,6/3/1979,1679.6974,1865.9775,2127.0562,1682.5714,2014.4011,1442.9559
1983,6,5,6/4/1979,1767.8861,1889.3783,2193.4587,1721.7303,1981.7649,1403.517
1983,6,6,6/5/1979,1690.7627,1787.2289,2099.5974,1675.5101,1847.1193,1279.3337
1983,6,7,6/6/1979,1588.4409,1688.513,1995.5858,1588.8177,1729.1145,1137.5623
1983,6,8,6/7/1979,1724.5829,1862.9745,2177.8835,1741.127,1857.1404,1224.6531
1983,6,9,6/8/1979,1845.2032,1839.4769,2249.98,1785.4098,1793.0844,1100.33
1983,6,10,6/9/1979,1932.1971,1833.406,2385.9282,1814.7737,1788.8757,1055.1646
1983,6,11,6/10/1979,1958.3643,1758.2523,2372.441,1766.6375,1557.3977,993.7672
1983,6,12,6/11/1979,2165.419,1807.0559,2691.7954,1830.6935,1660.8068,1008.503
1983,6,13,6/12/1979,1846.7102,1635.8021,2254.4148,1614.4789,1423.5917,895.19135
1983,6,14,6/13/1979,1528.4214,1457.0459,1908.4843,1411.3208,1258.8822,792.1807
1983,6,15,6/14/1979,1511.9095,1410.761,1883.5228,1395.0458,1154.5262,755.85254
1983,6,16,6/15/1979,1624.6937,1268.6344,1934.4038,1308.2994,1096.9501,740.2448
1983,6,17,6/16/1979,1758.2954,1180.069,1996.6946,1236.6871,1053.324,686.41455
1983,6,18,6/17/1979,1836.7966,1111.3414,1961.0659,1159.682,1003.1426,636.99744
1983,6,19,6/18/1979,2079.3828,1169.4558,2208.9373,1206.0853,1065.5625,624.6297
1983,6,20,6/19/1979,1892.3492,1062.9791,2178.3677,1067.7261,969.5807,524.1701
1983,6,21,6/20/1979,1725.0673,963.047,1721.3322,956.6963,882.0163,459.53284
1983,6,22,6/21/1979,1770.3187,953.564,1741.9773,942.12195,852.7815,410.50323
1983,6,23,6/22/1979,1811.8782,945.76013,1729.6204,935.4053,802.3526,370.59064
1983,6,24,6/23/1979,1955.7487,931.68097,1819.7573,930.4108,738.232,341.45276
1983,6,25,6/24/1979,1897.871,890.30457,1656.2858,902.26324,655.16693,317.23395
1983,6,26,6/25/1979,1812.2765,821.0387,1582.327,839.036,578.38794,296.92245
1983,6,27,6/26/1979,1469.0261,727.08057,1272.5203,750.1584,513.32007,279.45264
1983,6,28,6/27/1979,1354.5735,641.98114,1177.055,679.98846,469.19882,264.1571
1983,6,29,6/28/1979,1269.0004,566.0202,1148.8751,592.48865,422.48346,250.60535
1983,6,30,6/29/1979,1153.4929,527.08716,1069.2653,541.8445,388.57715,238.52824
1983,7,1,6/30/1979,1106.6268,463.59082,1025.1333,473.9457,361.0215,227.72128
1983,7,2,7/1/1979,1073.9584,421.4609,972.0672,429.94284,338.08365,218.09833
1983,7,3,7/2/1979,1044.6375,388.12506,912.8764,395.40146,318.46106,209.5195
1983,7,4,7/3/1979,920.282,361.27988,791.53485,367.45837,301.3572,201.86636
1983,7,5,7/4/1979,830.8231,338.9555,702.15137,344.30518,286.26617,195.07434
1983,7,6,7/5/1979,835.1825,319.8819,654.4242,324.56418,272.85434,189.05731
1983,7,7,7/6/1979,843.86896,303.2624,602.35913,307.33115,260.86334,183.76146
1983,7,8,7/7/1979,780.6849,288.5804,528.7663,292.111,250.1425,179.11147
1983,7,9,7/8/1979,673.7347,275.5238,481.8464,278.58075,240.58415,175.05347
1983,7,10,7/9/1979,589.8407,263.8342,443.89288,266.46057,229.64803,171.53368
1983,7,11,7/10/1979,576.26746,253.42549,413.12964,255.66438,215.4289,168.509
1983,7,12,7/11/1979,501.835,244.1147,387.47922,245.9984,207.71117,165.93645
1983,7,13,7/12/1979,457.17554,235.80498,365.55316,237.37651,200.37018,163.77289
1983,7,14,7/13/1979,422.66644,228.41016,346.45798,229.70184,191.42537,161.97533
